tender_id,department,estimated_cost,participating_bidders,bid_amounts,winning_bidder,winning_bid,tender_date,location,winning_bidder_normalized,bidders_normalized,bid_deviation,bid_deviation_zscore,bid_above_estimate,win_margin,bid_variance,bid_coefficient_variation,complementary_bid_score,dept_hhi,temporal_anomaly_score,bidder_set_repetition,iso_forest_score,lof_score,statistical_score,anomaly_score,is_anomaly,bid_gap_anomaly,price_anomaly_score
T00325,PWD,837390,"Best Services Inc,Global Projects Ltd,Best Projects Ltd,Crown Constructions Ltd,United Projects Corp,Global Engineering Corp,Prime Solutions Ltd,Crown Projects Corp","840522,826650,853155,824437,834161,845358,844241,834801",Crown Constructions Ltd,824437.3688729492,2025-08-22 15:29:58.932842,Northwest,crown constructions,"['best services', 'global projects', 'best projects', 'crown constructions', 'united projects', 'global engineering', 'prime solutions', 'crown projects']",-0.015467859810901546,0.8570219892795744,0,83739.0,83352098.984375,0.010895771362341367,0.0032581027430231575,0.05197378448407254,0.6787246449815806,0.5,0.12925850357866894,0.13105565409735065,0.09994262351062978,0.12255853624319775,False,0.3330172711142221,0.2810206724327094
T00326,Water Supply,464810,"Global Engineering Inc,Global Infrastructure Corp","393832,407105",Global Engineering Inc,393832.47664825193,2024-05-12 15:29:58.932842,South,global engineering,"['global engineering', 'global infrastructure']",-0.15270222962446606,-0.11143666373996769,0,46481.0,44043132.25,0.01657184023212812,0.0,0.056640625,0.8710322240687359,0.6666666666666667,1.0,0.5139535077284465,0.01790579827070578,0.5843601772726327,False,1.0,0.08744377368877217
T00327,Education,36358,"Prime Solutions Ltd,Global Projects Ltd,Tech Projects LTD,Global Services Inc,Elite Infrastructure PVT LTD,Crown Solutions Corp","35438,37000,39354,35756,37733,37821",Prime Solutions Ltd,35438.75236753754,2025-06-13 15:29:58.932842,North,prime solutions,"['prime solutions', 'global projects', 'tech projects', 'global services', 'elite infrastructure', 'crown solutions']",-0.025283228793180554,0.7877552375439743,0,3635.8,1756270.888888889,0.03564047949126267,0.01429611780136228,0.04711111111111112,0.5420496496745608,0.5,0.7830669224282868,0.2840149931025724,0.10417389215798323,0.4386754895967109,False,0.3141513865274671,0.31537360354901056
T00328,PWD,147749,"United Projects Corp,Crown Constructions Ltd,Prime Engineering Inc,United Solutions PVT LTD,Tech Solutions PVT LTD,Royal Infrastructure LTD","187447,180955,107826,177812,168449,108658",Prime Engineering Inc,107826.0191293314,2024-03-20 15:29:58.932842,Central,prime engineering,"['united projects', 'crown constructions', 'prime engineering', 'united solutions', 'tech solutions', 'royal infrastructure']",-0.2702081291289187,-0.9406721191913301,0,14774.900000000001,1133413458.472222,0.2169337804394916,0.1844512628901948,0.05197378448407254,0.6760870402302376,0.5,0.7137952731051507,0.154884134447243,0.238314138797821,0.39930609099805053,False,0.0,0.28047977497304366
T00329,PWD,362216,"United Constructions Inc,Royal Services Inc,Prime Engineering PVT LTD,Best Projects Corp,Prime Constructions LTD,Global Projects Ltd,United Solutions PVT LTD,Crown Engineering Inc","382833,304699,508425,365401,344148,339277,261786,354350",United Solutions PVT LTD,261786.60086452775,2024-12-22 15:29:58.932842,Central,united solutions,"['united constructions', 'royal services', 'prime engineering', 'best projects', 'prime constructions', 'global projects', 'united solutions', 'crown engineering']",-0.27726384018230077,-0.9904640512863038,0,36221.6,4493978534.359375,0.1874562486976448,0.09432708116470974,0.05197378448407254,0.7850971188783237,0.5,0.1273720139432539,0.0,0.20397933787481862,0.10194364004600621,False,0.0,0.29631005397737864
T00330,Health,1054514,"Global Solutions Corp,Elite Services Ltd,Tech Solutions PVT LTD,Global Services Ltd,Best Projects Inc,Best Services Ltd","887099,1025206,1123431,1095282,764897,965874",Best Projects Inc,764897.821562852,2024-11-05 15:29:58.932842,Central,best projects,"['global solutions', 'elite services', 'tech solutions', 'global services', 'best projects', 'best services']",-0.2746442232508511,-0.9719774965820741,0,105451.40000000001,15158356764.472223,0.12602222148157377,0.04109802558145298,0.05903319224771664,1.0,0.5,0.08027335036748308,0.03351736320542804,0.16370424864123936,0.08476647942920287,False,0.4503196906001171,0.27339565030227725
T00331,Energy,6190694,"United Constructions Inc,Crown Projects Corp,Elite Infrastructure Corp","6301450,6218748,6224789",Crown Projects Corp,6218748.166155287,2025-04-23 15:29:58.932842,Central,crown projects,"['united constructions', 'crown projects', 'elite infrastructure']",0.004531667395495088,0.9981580268891568,1,619069.4,1417002600.6666667,0.006024505910811439,0.005634577156106225,0.05463728191000919,0.5791347155164325,0.5,0.38326180304644714,0.7240948143956212,0.11479280845443442,0.4354361083706549,False,0.14622232332698704,0.37551487744107703
T00332,Housing,238874,"Elite Solutions PVT LTD,United Projects PVT LTD","256665,267608",Elite Solutions PVT LTD,256665.280650022,2026-02-02 15:29:58.932842,Northwest,elite solutions,"['elite solutions', 'united projects']",0.07447977029740367,1.4917796000394055,1,23887.4,29937312.25,0.020872713261983738,0.0,0.06461538461538462,0.6628676515526212,0.5,0.4917318120117438,0.30201494615951546,0.17271085998059518,0.3455756709556767,False,1.0,0.4786018857208015
T00333,Energy,175335,"Global Infrastructure PVT LTD,Global Services Inc,Best Projects Ltd,Prime Solutions Ltd,Crown Constructions Ltd","175427,174987,175218,173152,176191",Prime Solutions Ltd,173152.33012407157,2024-06-07 15:29:58.932842,West,prime solutions,"['global infrastructure', 'global services', 'best projects', 'prime solutions', 'crown constructions']",-0.012448569172888663,0.8783290288232168,0,17533.5,1012696.4,0.005750611029385842,0.0037972102585558955,0.05463728191000919,0.5420496496745608,0.5,0.4584063150784313,0.3476542766488625,0.10077472140967135,0.3302352032108922,False,0.12656009243274924,0.3064927916409319
T00334,Health,135481,"Prime Engineering PVT LTD,Elite Solutions PVT LTD,Royal Solutions Inc,Global Constructions LTD,Prime Constructions LTD","102385,141201,179870,155259,139728",Prime Engineering PVT LTD,102385.74531625787,2026-02-21 15:29:58.932842,North,prime engineering,"['prime engineering', 'elite solutions', 'royal solutions', 'global constructions', 'prime constructions']",-0.24427967525883426,-0.7576958316620868,0,13548.1,634165948.24,0.1752585224694106,0.11247584263378865,0.05903319224771664,0.6760870402302376,0.5,0.2461925351156196,0.0832740419051189,0.1800998807746316,0.17264789890669735,False,0.17716803531384306,0.18761690032202066
T00335,PWD,6519245,"United Constructions Inc,Global Constructions LTD,Global Services Inc","6351195,6628968,6541266",United Constructions Inc,6351195.733659185,2025-08-26 15:29:58.932842,South,united constructions,"['united constructions', 'global constructions', 'global services']",-0.02577741231397431,0.7842677999032245,0,651924.5,13441829486.0,0.01781717477378593,0.008084488504233663,0.05197378448407254,0.8997384110705579,0.5,0.011249127781613617,0.3896650949774719,0.09577475441525368,0.16482612295857402,False,0.6187936427920322,0.19455775680603576
T00336,PWD,38012,"Tech Solutions PVT LTD,Royal Infrastructure LTD,Global Constructions LTD,Global Projects Ltd,United Projects PVT LTD,Best Projects Corp,Global Infrastructure Inc","40240,47431,43212,58333,32713,44882,31013",Global Infrastructure Inc,31013.950450449,2024-12-06 15:29:58.932842,North,global infrastructure,"['tech solutions', 'royal infrastructure', 'global constructions', 'global projects', 'united projects', 'best projects', 'global infrastructure']",-0.18410106149508051,-0.3330172376232655,0,3801.2000000000003,73429808.48979592,0.201406993020891,0.07417098614033794,0.05197378448407254,0.8050239874851736,0.5,0.09565450416464973,0.049418733150137666,0.12886124167855026,0.08777366868804565,False,0.27525798557234815,0.07039120373531049
T00337,Health,44325,"Elite Infrastructure PVT LTD,Global Services Ltd,Best Services Inc","29501,40275,31088",Elite Infrastructure PVT LTD,29501.54643203389,2024-03-20 15:29:58.932842,Central,elite infrastructure,"['elite infrastructure', 'global services', 'best services']",-0.3344264764346556,-1.393858986412313,0,4432.5,22555401.555555556,0.14125712057450848,0.1028902493994106,0.05903319224771664,0.847985600196124,0.5,0.24130684042943912,0.05703620253090935,0.23625567737045225,0.17554932640020698,False,0.30800533881724046,0.41198174886327277
T00338,Health,177510,"Global Constructions LTD,Crown Services Corp,Royal Services Inc","177655,186688,164646",Royal Services Inc,164646.45353309563,2025-01-04 15:29:58.932842,Central,royal services,"['global constructions', 'crown services', 'royal services']",-0.0724666016951404,0.4547836515802793,0,17751.0,81853214.88888888,0.051308874036666556,0.013224451887227524,0.05903319224771664,1.0,0.5,0.07631911157846039,0.03289818135753399,0.07204262548355128,0.06005266447740887,False,0.783099465585239,0.19528872165675687
T00339,Education,6894259,"Global Engineering Corp,United Constructions Inc,Best Projects Inc,Global Infrastructure Corp,Elite Services Ltd,Best Projects Ltd,Prime Constructions LTD,Prime Engineering PVT LTD","5623977,7684689,5600842,7083957,7125437,6000347,7364601,5635727",Best Projects Inc,7985671.489581623,2025-09-08 15:29:58.932842,West,best projects,"['global engineering', 'united constructions', 'best projects', 'global infrastructure', 'elite services', 'best projects', 'prime constructions', 'prime engineering']",0.15830743950606194,2.0833488382548353,1,689425.9,681741893350.6094,0.1267357373359098,0.05576354721382403,0.04711111111111112,1.0,0.5,0.6269390355522371,0.2718885605866844,0.29231629910044854,0.41901568520134647,False,0.0,0.7459139414096807
T00340,Housing,93596,"Crown Solutions LTD,Tech Projects LTD,Global Services Ltd,Global Infrastructure Inc","60948,104121,115443,85253",Crown Solutions LTD,60948.36967575951,2024-10-27 15:29:58.932842,North,crown solutions,"['crown solutions', 'tech projects', 'global services', 'global infrastructure']",-0.34881437587333314,-1.4953939424812044,0,9359.6,426248199.1875,0.22578190050973973,0.09605678011444531,0.06461538461538462,0.7666864893256929,0.5,0.40458873848305066,0.025933972142454388,0.2734344427059733,0.23927099631957263,False,0.5085605973845437,0.4691743239867029
T00341,Water Supply,183552,"Global Projects PVT LTD,Crown Solutions Corp,Crown Projects Corp,Elite Services Ltd,Global Infrastructure PVT LTD,Crown Services Corp,Prime Engineering PVT LTD,Best Projects Corp","224439,145968,139745,211457,183884,227118,119634,138706",Prime Engineering PVT LTD,119634.92696235343,2024-04-03 15:29:58.932842,East,prime engineering,"['global projects', 'crown solutions', 'crown projects', 'elite services', 'global infrastructure', 'crown services', 'prime engineering', 'best projects']",-0.3482232448442216,-1.4912223493082324,0,18355.2,1628340480.109375,0.23208697373922565,0.0787286282319927,0.056640625,0.6760870402302376,0.5,0.26622306448465244,0.08460707287159966,0.26929657280243197,0.20342584449952883,False,0.12772082136630236,0.4567076456784369
T00342,Transport,510865,"Best Projects Inc,Tech Projects LTD,Tech Infrastructure LTD,Global Constructions Inc,Elite Infrastructure PVT LTD","529042,527968,472588,702247,409730",Elite Infrastructure PVT LTD,409730.9301522325,2026-01-29 15:29:58.932842,Northeast,elite infrastructure,"['best projects', 'tech projects', 'tech infrastructure', 'global constructions', 'elite infrastructure']",-0.19796633131603744,-0.4308640128356162,0,51086.5,9484178063.2,0.18433462007014764,0.10145471696448344,0.07317073170731707,0.847985600196124,0.5,0.4040127258149335,0.0,0.14313689154883438,0.197389313213182,False,0.22220939204466128,0.13747190651090685
T00343,PWD,856743,"Crown Services Corp,Elite Infrastructure PVT LTD,Prime Solutions Ltd","696267,994162,876168",Crown Services Corp,696267.8835438027,2024-05-18 15:29:58.932842,East,crown services,"['crown services', 'elite infrastructure', 'prime solutions']",-0.18730834854349243,-0.3556509619517392,0,85674.3,15003153873.555555,0.14317093267540862,0.05169504049064042,0.05197378448407254,0.6706283175492351,0.5,0.09559483040590633,0.08984950976116518,0.10447209793887625,0.09580328506348941,False,0.685259237968878,0.10220714550692465
T00344,Water Supply,6847006,"Best Services Ltd,Prime Constructions LTD,Best Projects Inc,Crown Constructions Ltd","6276724,6715304,6755461,6954053",Best Services Ltd,6276724.810052344,2024-08-08 15:29:58.932842,West,best services,"['best services', 'prime constructions', 'best projects', 'crown constructions']",-0.08328913249786203,0.3784093903969826,0,684700.6000000001,61148034870.25,0.03704374630335354,0.025498183574997304,0.056640625,1.0,0.5,0.052044201270640175,0.05120214771908573,0.06289279778133725,0.05446163165527038,False,0.24772106555628348,0.10225949678805324
T00345,Energy,172472,"Tech Solutions PVT LTD,Prime Constructions LTD,Global Engineering Corp,Best Projects Inc,Best Projects Corp,Prime Engineering PVT LTD,Global Projects PVT LTD,Global Infrastructure PVT LTD","162895,172604,173215,170715,169420,171720,170638,170537",Tech Solutions PVT LTD,162895.0197905053,2025-01-13 15:29:58.932842,East,tech solutions,"['tech solutions', 'prime constructions', 'global engineering', 'best projects', 'best projects', 'prime engineering', 'global projects', 'global infrastructure']",-0.055527739050365905,0.5743206751621072,0,17247.2,8964914.0,0.017590070515434767,0.012805263932391333,0.05463728191000919,0.7780166266823162,0.5,0.11671053412543701,0.17207412719983667,0.07394518650062061,0.12539645479527278,False,0.0,0.21682223484678895
T00346,Transport,75705,"Prime Engineering Inc,Best Projects Inc","49820,100424",Prime Engineering Inc,49820.31151055048,2025-09-23 15:29:58.932842,West,prime engineering,"['prime engineering', 'best projects']",-0.3419151771937061,-1.4467065133097596,0,7570.5,640191204.0,0.33681211895316954,0.0,0.07317073170731707,0.6760870402302376,0.75,1.0,0.7042349160470373,0.27301587446325204,0.7147361892322761,False,1.0,0.4956103454617201
T00347,Transport,3741190,"Crown Solutions LTD,Global Infrastructure Inc,Crown Services Corp,Crown Constructions Ltd,Tech Infrastructure LTD,United Projects Corp","2347316,3741523,2886284,4583437,3564976,4175272",Crown Solutions LTD,2347316.568413175,2025-03-01 15:29:58.932842,North,crown solutions,"['crown solutions', 'global infrastructure', 'crown services', 'crown constructions', 'tech infrastructure', 'united projects']",-0.3725748843514563,-1.66307110722531,0,374119.0,563804990459.8888,0.2115243697107686,0.06470851677874474,0.07317073170731707,0.7666864893256929,0.5,0.6459683506947076,0.0951051957638058,0.2768633074104278,0.36088998564782204,False,0.4908422680102934,0.5134424253114046
T00348,Housing,13952444,"Global Infrastructure PVT LTD,Global Constructions Inc,Global Constructions LTD,United Solutions PVT LTD,Elite Services Inc,Crown Services Corp,Global Projects Ltd","14247225,13738806,13861589,13753114,14059639,13788503,13892090",Global Constructions Inc,13738806.35722339,2025-04-05 15:29:58.932842,North,global constructions,"['global infrastructure', 'global constructions', 'global constructions', 'united solutions', 'elite services', 'crown services', 'global projects']",-0.015311843772790655,0.8581229895779952,0,1395244.4000000001,29619803267.34693,0.01237637537481845,0.00483289169626353,0.06461538461538462,1.0,0.5,0.09939483851857955,0.02276782967153894,0.1010834211990268,0.07299753109222715,False,0.2011195302428107,0.2869380871578525
T00349,Education,410131,"Crown Solutions Corp,Crown Engineering Inc,Best Services Inc,Elite Services Inc","424888,406399,351946,615356",Best Services Inc,351946.16765665764,2024-07-24 15:29:58.932842,East,best services,"['crown solutions', 'crown engineering', 'best services', 'elite services']",-0.14186889638516076,-0.034986170099762785,0,41013.100000000006,9872088916.6875,0.2209696295092822,0.13984853597506777,0.04711111111111112,1.0,0.5,0.6291245226863966,0.12129746264586322,0.12416007406142364,0.3251439395159667,False,0.21319633511072933,0.025870166330319445
